chapter_id	entry_id	meaning	Hittite_LatinTrans	comment
2	480	grandson	hanza; hamsa-	Gender-neutral 'grandchild', nominal derived from hant- 'forehead, before' in the sense of 'before' as 'yet before us, coming after', see Greek prognatus 'born after, later': Weitenberg 1984:161; Puh III 227-228 less likely. HTT hammasa- is attested once, perhaps meaning the same as Luwian hamsa- 'grandchild': HWW, Puh. HTT hassa hanza=ssa 'children grandchilden=and' is a frequent collocation for 'future generations'. See also 'offspring' 02.430, 'descendents' 02.570, 'beget, bear' 04.710, 04.720.; Gender-neutral 'grandchild', nominal derived from hant- 'forehead, before' in the sense of 'before' as 'yet before us, coming after', see Greek prognatus 'born after, later': Weitenberg 1984:161; Puh III 227-228 less likely. HTT hammasa- is attested once, perhaps meaning the same as Luwian hamsa- 'grandchild': HWW, Puh. HTT hassa hanza=ssa 'children grandchilden=and' is a frequent collocation for 'future generations'. See also 'offspring' 02.430, 'descendents' 02.570, 'beget, bear' 04.710, 04.720.
2	550	cousin	anninniyami-	'Cousin, relative on the mother's side' belonging to the class of a man's forbidden sexual partners; passages collected in CHD 4:426; HWW, Puh. See also anna-, anni- 'mother 02.360.
2	560	ancestors	huhha hanna-	'Ancestors', literally 'grandfather, grandmother'. See also atta- anna- 'father, mother' : HWW 12:141, hassa hanza 'descendents' 02.570.
2	570	descendants	hardu-; hassa hanzass=a	Respectively: 'descendents; posterity', lit., 'children grandchildren=and' (with enclitic particle =(y)a 'and' 17.510), also used in the sense 'future generations'. See 'offspring' 02.430, 'grandson' 02.480, 'parents' 02.370, 'ancestors' 02.560; Carruba 1991: 163-164 Luwian hamasa- hamsukalla- 'grandchild, great-grandchild'.; Respectively: 'descendents; posterity', lit., 'children grandchildren=and' (with enclitic particle =(y)a 'and' 17.510), also used in the sense 'future generations'. See 'offspring' 02.430, 'grandson' 02.480, 'parents' 02.370, 'ancestors' 02.560; Carruba 1991: 163-164 Luwian hamasa- hamsukalla- 'grandchild, great-grandchild'.
2	630	son-in-law (of a man)	antiyant-; xasba	Technical circumlocution with Sumerographic determinative, LÚ/antiyant- literally, 'man going-into' (preverb plus verb: anda iya- 'in(to) go') designates the man that a father takes into the family as his daughter's husband and his own heir HWW, Puh, Weeks. Lycian word from *haswas 'the one who generates': Carruba 1991:155.; Technical circumlocution with Sumerographic determinative, LÚ/antiyant- literally, 'man going-into' (preverb plus verb: anda iya- 'in(to) go') designates the man that a father takes into the family as his daughter's husband and his own heir HWW, Puh, Weeks. Lycian word from *haswas 'the one who generates': Carruba 1991:155.
2	720	stepmother	annawanna-	'Stepmother', one of the forbidden sexual partners in the HTT incest tabu: HWW, Puh; see also anniniyanni- 'cousin' 02.550, both related to anna- 'mother' 02.360.
2	750	orphan	kurimma-	'Orphan', derived from kuer-, kur- 'cut': HEG.
2	760	widow	udati-; wannumiya-	HW, Weeks. With Sumerographic determinative for female: MUNUS/ udati-.; HW, Weeks. With Sumerographic determinative for female: MUNUS/ udati-.
2	810	relatives, kinsmen	hassanna-; kaena-	Respectively: 'one from among those born into the family': HEG 198, Puh III 216; 'not-born-in relative': HEG, CHD 4.426. The first is derived from 'beget; bear' 04.710, 04.720. A close, but not born-in member, designated with the Sumerographic determinative LÚ 'man': LÚ/ kaena-, presumably important as an ally in war. See also 'marriage' 02.340, 'son-in-law' 02.630, 'family' 02.820.; Respectively: 'one from among those born into the family': HEG 198, Puh III 216; 'not-born-in relative': HEG, CHD 4.426. The first is derived from 'beget; bear' 04.710, 04.720. A close, but not born-in member, designated with the Sumerographic determinative LÚ 'man': LÚ/ kaena-, presumably important as an ally in war. See also 'marriage' 02.340, 'son-in-law' 02.630, 'family' 02.820.
2	820	family	hassatar	HEG 198; Puh 214-216: 'generative power, generative organ, family, clan'; abstract nominal from 'beget, give birth' 04.710, 04.720, 'womb' 04.470, 'tribe, clan' 19.230. Sumerogram MÁSH = hassatar: HW 285.
2	910	I	uk; ammuk; =mu; =mi-	' I ', 'me' (independent pronouns); 'me' (enclitics: accusative/dative and possessive cases): CHD.; ' I ', 'me' (independent pronouns); 'me' (enclitics: accusative/dative and possessive cases): CHD.; ' I ', 'me' (independent pronouns); 'me' (enclitics: accusative/dative and possessive cases): CHD.; ' I ', 'me' (independent pronouns); 'me' (enclitics: accusative/dative and possessive cases): CHD.
2	920	you (singular)	zik; tuk; =ta; =ti-	Nominative and accusative cases of the independent pronouns'; enclitic accusative/dative and possessive cases.; Nominative and accusative cases of the independent pronouns'; enclitic accusative/dative and possessive cases.; Nominative and accusative cases of the independent pronouns'; enclitic accusative/dative and possessive cases.; Nominative and accusative cases of the independent pronouns'; enclitic accusative/dative and possessive cases.
2	930	he/she/it	=a-	Enclitic stem to which endings for case and number are added: HWW, Puh.
2	940	we	wes; anzas; =nas	'We' and 'us' (independent pronuns); enclitic 'us, our'.; 'We' and 'us' (independent pronuns); enclitic 'us, our'.; 'We' and 'us' (independent pronuns); enclitic 'us, our'.
2	950	you (plural)	sumes; anzel; =smas; =smi-	Independent pronouns 'you, of you'; enclitic forms 'you, your'; see also 'they' 02.960.; Independent pronouns 'you, of you'; enclitic forms 'you, your'; see also 'they' 02.960.; Independent pronouns 'you, of you'; enclitic forms 'you, your'; see also 'they' 02.960.; Independent pronouns 'you, of you'; enclitic forms 'you, your'; see also 'they' 02.960.
2	960	they	=at; =us; =smas; =smi-	Enclitic 'them, their ': HWW, Puh.; Enclitic 'them, their ': HWW, Puh.; Enclitic 'them, their ': HWW, Puh.; Enclitic 'them, their ': HWW, Puh.
3	110	animal	huitar; suppala-	Respectively: 'living creature; animals'; see huis- 'alive' 04.740: Weeks 39; suppala- designates creatures that 'do not speak with the mouth', specifically the dog and pig in a prayer 05.610. See also 'livestock' 03.150.; Respectively: 'living creature; animals'; see huis- 'alive' 04.740: Weeks 39; suppala- designates creatures that 'do not speak with the mouth', specifically the dog and pig in a prayer 05.610. See also 'livestock' 03.150.
3	160	pasture	wesi-; wellu-; alalessar	Respectively: 'pasture' (see denominative verb wesiya- 'put to pasture, feed'); agent noun westara- 'herdsman' 03.180); 'fertile plain, meadow' HW; 'agricultural field, kind of meadow', written with the determinative for 'meadow': HWW 55; Puh 33. Sumerian Ú.SAL, Akkadian USALLU = wellu- 'meadow'; see also 'field (for cultivation)' 08.120, 'plain, field' 01.230, 'flower' 08.570.; Respectively: 'pasture' (see denominative verb wesiya- 'put to pasture, feed'); agent noun westara- 'herdsman' 03.180); 'fertile plain, meadow' HW; 'agricultural field, kind of meadow', written with the determinative for 'meadow': HWW 55; Puh 33. Sumerian Ú.SAL, Akkadian USALLU = wellu- 'meadow'; see also 'field (for cultivation)' 08.120, 'plain, field' 01.230, 'flower' 08.570.; Respectively: 'pasture' (see denominative verb wesiya- 'put to pasture, feed'); agent noun westara- 'herdsman' 03.180); 'fertile plain, meadow' HW; 'agricultural field, kind of meadow', written with the determinative for 'meadow': HWW 55; Puh 33. Sumerian Ú.SAL, Akkadian USALLU = wellu- 'meadow'; see also 'field (for cultivation)' 08.120, 'plain, field' 01.230, 'flower' 08.570.
3	180	herdsman	westara-	HW: with Sumerographic determinative for 'man': LÚ/ westara-. Agent noun related to wesi- 'pasture' 03.160.
3	200	cattle (bovine)	suppala-	HW, Weeks. Probably includes bovines and ovines, the animals frequently named together in the texts by Sumerograms GUD UDU, literally 'ox, sheep'. See also 'animal' 03.110.
3	210	bull	alu-	With Sumerographic determinative for ox, GUD/alu- 'bull of heaven' (a mythological creature); loanword from Akkadian ALUU. Sumerogram GUD MAH 'ox large', i.e. 'grown ox' as opposed to GUD yugas 'ox for yoking': StBot 41, 28.
3	250	sheep	iyant- hawi-	One of probably many words, this one related to 'go' 10.470 Puh. See also iyatar 'moveable wealth'. Sumerogram UDU 'sheep'. Luwian hawi-.
3	410	horse (equine)	assussanni-	Indo-Iranian Mitannian 'horse trainer'. Sumerogram ANSHE 'donkey, equid', ANSHE.KUR.RA, literally 'equid of the mountain', Akkadogram SISU'U corresponds to the E. caballus: Zarins 1978:4-11; HZL 241-242 nr. 302. HippHeth 11-14; 354; 364; Weeks.
3	450	foal, colt	kurka-	HEG. Terms saudist- 'one-year' (Sumerogram MU.DILI), daiuga- 'second-yoking' (Sumerian MU.MIN [five]) refer to the age of a colt, whether to a literal one or two-year-old or to a horse in the first and second period of yoke training: StBoT 41, 24-29. In a society where the value of a horse resulted from an elaborate training regimen, stages of colt-hood are likely.
3	570	duck	lahanza-	A kind of migratory seashore bird; of the same family as the MUSHEN HURRI 'sheldrake': CHD 6-7. Sumerogram MUSHEN.GAL, literally 'large bird' = IṢṢURU RABUU'U 'duck': StBoT 29, 104.
3	581	bird	suwais; peri-	'Bird' Hoffner, or 'fish'? Alternatively, THeth 10. Sumerogram MUSHEN, also used as a determinative following the name of a bird; see 'eagle' 03.584; 'fowl' 03.500.; 'Bird' Hoffner, or 'fish'? Alternatively, THeth 10. Sumerogram MUSHEN, also used as a determinative following the name of a bird; see 'eagle' 03.584; 'fowl' 03.500.
3	584	eagle	hara-	HWW, Puh. Sumerogram Á/ MUSHEN with following Sumerographic determinative, MUSHEN, Akkadian ERU.
3	585	hawk	kalli-kalli-	HEG.
3	594	dove	zinzapu-	HW, Ünal 1985:428.
3	610	dog	suwanna-	Hier-Luwian 'dog': HippHeth 364. Sumerogram UR, UR.GI[seven] 'dog': HZL nr. 51.
3	620	cat	parsana-	Means 'leopard': CHD.
3	630	mouse, rat	*mashuil-	Luwian or Hittite; Sumerogram PÉSH 'mouse', PÉSH.TUR 'small mouse'; personal name, PÉSH.TUR-uwas = Mashuil-uwas: CHD 2, 205; Weeks.
3	650	fish	suwais	Hoffner. Sumerogram KU6 'fish; also used as determinative with names for fish: HZL nr. 367. HTT parhu(i)- 'fish' problematic: CHD P 148.
3	655	shell	parsteha-	'Shell, husk (of a nut)': CHD.
3	710	wolf	ulipna-	Weeks. Sumerogram UR.BAR.RA = Akkadian BARBARU.
3	720	lion	walwalla-	See also awitti- 'winged lion, sphinx'. Sumerogram UR.MAH 'lion'.
3	730	bear	hartaka-; hartagga-	Weeks, Puh. Sumerogram AZ.; Weeks, Puh. Sumerogram AZ.
3	750	deer	sasa-	Means possibly 'antelope': Ünal 1985: 428 with kinds of animal bones found. Sumerograms DÀRA 'ibex', DÀRA. MASH 'stag': HZL nr. 71 = Akkadian AYALU. Iconographically associated with the protective deity of Hattusa, Inar.
3	817	ant	lalawesa-; lalakuesa-	CHD.; CHD.
3	818	spider	akukuwa-; auwawa-	'Spider, tarantula; spider': Puh.; 'Spider, tarantula; spider': Puh.
3	830	fly	watkuwar	? - Rosenkranz nr. 48. See watku- 'jump, leap' 10.430.
3	840	worm	taknas huitnas	Periphrastic 'creatures of the earth' in Hittite refer to pests that eat crops: Ali. HTT.
3	850	snake	iluyanka-	More like a dragon than a simple snake. Sumerogram MUSH: see HZL nr. 342.
3	930	grasshopper	gagastiga-; masa-	HEG. Second means 'locust; swarm of locusts': CHD. Sumerogram BURU[five].; HEG. Second means 'locust; swarm of locusts': CHD. Sumerogram BURU[five].
3	940	snail	harziyala-	Puh. Epithet pittiyales patas 'fleet foot': CHD, Puh.
3	960	lizard	arziyala-	Ünal 1985:428.
4	110	body	tuekka-	HW, HEG. Sg. collective: 'body', pl.: 'body parts, limbs' Prins 100-102. Sumerogram NÍ.TE. See also happessar 'limb, joint; arm?' 04.310.
4	120	skin, hide	esri-; kursa-	First used to construct a 'shape, form, likeness', with Sumerographic determinative SÍG 'fleece' Puh, see 09.830. Sumerogram KUSH 'leather, hide' HZL 195. HTT with determinative KUSH/kursa- 'fleece; skin, hide'.; First used to construct a 'shape, form, likeness', with Sumerographic determinative SÍG 'fleece' Puh, see 09.830. Sumerogram KUSH 'leather, hide' HZL 195. HTT with determinative KUSH/kursa- 'fleece; skin, hide'.
4	130	flesh	suppa-; uzi-	Respectively: 'dedicated offering meat; meat, innards' HDW 123. Sumerogram UZU 'meat, flesh', also determinative before kinds of 'flesh'.; Respectively: 'dedicated offering meat; meat, innards' HDW 123. Sumerogram UZU 'meat, flesh', also determinative before kinds of 'flesh'.
4	140	hair (head)	tetana-; isheni-	HEG. See also 04.144.; HEG. See also 04.144.
4	142	beard	zamankur	
4	144	body hair	ishiyani-	Puh.
4	150	blood	eshar	HWW, Puh, GI 715. Old heteroclitic neuter stem:eshar, eshan-; meaning associated with murder as in 'blood deed' or life as in 'life blood'. See also 15.660 'red; blood red'. Puhvel contrasts manis 'bright (arterial) blood', which CHD interprets as 'pus', with eshar as 'dark (venous) blood'. See 'pus' 04.857.
4	160	bone	hastai-	Puh.
4	170	horn	karawar	HEG. 'Horn (on the head)' = Sumerogram SI.
4	190	back	iskis-	Means 'back; backside, rear': Puh.
4	200	head	harsar; harsanna-; harmahi-	Sumerogram SAG.DU 'head'; also used to mean 'person' in later texts, see 02.100. See Luwian [harmahi-]; also see 'head, skull' 04.202. Adv: kitkar 'on (the) head': HEG.; Sumerogram SAG.DU 'head'; also used to mean 'person' in later texts, see 02.100. See Luwian [harmahi-]; also see 'head, skull' 04.202. Adv: kitkar 'on (the) head': HEG.; Sumerogram SAG.DU 'head'; also used to mean 'person' in later texts, see 02.100. See Luwian [harmahi-]; also see 'head, skull' 04.202. Adv: kitkar 'on (the) head': HEG.
4	202	skull	hala-	Also means 'head' 04.200: Puh. Sumerogram SAG.DU.
4	204	face	mena-; meni-	Also means 'cheek' 04.208: CHD. Sumerogram SAG.KI 'face, forehead' 04.205.; Also means 'cheek' 04.208: CHD. Sumerogram SAG.KI 'face, forehead' 04.205.
4	205	forehead	hant-	Puh. Sumerogram SAG.KI 'face, forehead' 04.204; see also hanti 'separate' 12.230, hantezzi- 'first' 13.340.
4	208	cheek	mena-; meni-	Also means 'face' 04.204: CHD.; Also means 'face' 04.204: CHD.
4	210	eye	sakuwa- tawi-	Means 'eye' from a noun *sakui- collective set: Prins 124-126. Sumerogram IGI; see derived verb sakuwai- 'look, see, eye' 15.510. Loan is Luwian. See also sakuni- 'well, spring' 01.370.
4	212	eyebrow	enera-; inira-	StBoT 29, Puh.; StBoT 29, Puh.
4	213	eyelid	liplippi-	Not in CHD.
4	214	eyelash	laplipa-; laplapa-	CHD.; CHD.
4	220	ear	istamana- hazzizzi-	Puh. Sumerogram GESHTU, Akkadogram SHEMUU. See also istamas- 'hear' 15.410. Hurrian loan means 'ear; wit(s), wisdom': Puh.
4	230	nose	titita-; kapru-	Respectively: 'nose' HW; 'nose, throat'? HEG. Sumerogram UZU/ KIR4: HZL nr. 133.; Respectively: 'nose' HW; 'nose, throat'? HEG. Sumerogram UZU/ KIR4: HZL nr. 133.
4	240	mouth	ais	HWW, Puh. Old heteroclitic neuter ais, iss- 'mouth'. Sumerogram UZU/KA: HZL nr. 133.
4	250	lip	puri-	CHD. 'Lip, rim, edge, border'.
4	260	tongue	lala-	'Tongue; harmful speech; model used in rituals to counteract harmful speech' CHD, HEG. Sumerogram EME = HTT lala-. Possibly related to Luwian lalai-, HEG, CHD. See 'speak' 18.210.
4	270	tooth	gaga-	HEG. Sumerogram with determinative for 'flesh' UZU/ZU9: HZL nr. 143.
4	281	nape of neck	kuttar	Sumerogram GÚ. Connotation of 'load-bearing neck': shoulder, upper arm muscle power: HEG. See also 'shoulder' 04.300, 'strong' 04.810.
4	290	throat	huhhurti-; pappassala; i-	Respectively: 'windpipe; throat': Puh; 'esophagus': CHD. See 'swallow' 05.181.; Respectively: 'windpipe; throat': Puh; 'esophagus': CHD. See 'swallow' 05.181.; Respectively: 'windpipe; throat': Puh; 'esophagus': CHD. See 'swallow' 05.181.
4	300	shoulder	paltana-	With Sumerographic determinative UZU 'flesh': UZU/ paltana-: CHD.
4	301	shoulderblade	gakkartani-	HEG; Puh with 'throat' 04.290.
4	310	arm	happessar	Means 'joint, member, limb (body part)'; see hap(p)- 'join' 12.220. Sumerogram UZU/ÚR. See also 'body' 04.110.
4	330	hand	kessar	HEG. Sumerogram SHU.
4	340	finger	kalulupa-	'Finger; length measure'. See 'measure' 12.540.
4	350	leg	egdu-	'Leg, lower leg' Puh. Often preceded by Sumerographic determinative UZU 'meat, flesh'.
4	351	thigh	wala-	See Puh sub arlipa-, egdu-. Often preceded by Sumerographic determinative UZU 'meat, flesh'.
4	360	knee	genu-	Meaning range: 'knee; sexual part; race, clan': HEG, Weeks. See also 'penis' 04.492, 'tribe' 19.230, 'family' 02.820.
4	370	foot	pata-	'Foot, leg'. Sumerogram GÌR: CHD. 'Sole of the foot' is patalha-.
4	392	wing	partauwa; pattar; pittar	Also means 'feather': CHD. Compound pattar-palhi- 'broad-winged'.; Also means 'feather': CHD. Compound pattar-palhi- 'broad-winged'.; Also means 'feather': CHD. Compound pattar-palhi- 'broad-winged'.
4	393	feather	pattar	Also means 'wing' 04.392: CHD.
4	400	chest	taggani-	Sumerogram GABA, Akkadian IRTU.
4	410	breast (of woman)	teta-	With preceding Sumerographic determinative UZU 'flesh'; see also titant- 'sucking' from *titiya- 'suck': HEG.
4	440	heart	ker; kard-	Old neuter heteroclitic. Sumerogram SHÀ, Akkadogram LIBBU = kard-.; Old neuter heteroclitic. Sumerogram SHÀ, Akkadogram LIBBU = kard-.
