10-120	turn over	verb							turnen	wendan	gi-wenten	wenden|kēren	umdrehen|wenden	wenden|keren	iberdrejen|'iberkern	venda|hverfa|snūa	vända	vende	vertere	volcar|dar vuelta	retourner	girare	virar	trepō|'strepʰō	anapoðoɣi'rizo|ɣi'rizo	troi	sōim	iompú	obratiti	perevernut ́	vṛt-|vṛj-|val-
10-130	turn around	verb							writhen	hwearfian|θrāwan|tyrnan	werban|gi-wenten|walbōn|sweibōn	dræjen|rīden	drehen	omdraaien	ojsdrejen|a'rumdrejen	rīða	vrida|sno	dreje|sno	torquēre	dar vuelta|voltear	culbuter|se retourner	girarsi	voltar|dar a volta	epi'strepʰō|ana'strepʰō|hupo'strepʰō	ɣi'rizo|'strefome	troi o gwmpas|troi yn ei unfan	impōim	cas|iompú thart|iompú timpeall	krątiti	vertet ́|krutit ́	parā-vṛt-
10-140	wind|wrap	verb	*wel-|*wendh						winden|wrappen	windan	bi-wellan|wintan	winden	winden|wickeln	winden|wikkelen	viklen	vinda|vefja	vinda|linda|veckla	vinde|svøbe|vikle	amicīre	enrollar|envolver	enrouler|envelopper	avvolgere	envolver|enrolar	he'lissō|tu'lissō	ti'liɣo	dirwyn|lapio		fill|burláil|cornadh	viti	vit ́|zavernut	vī-|vī-|ā-veṣṭ-
10-150	roll	verb							walwen|rollen	wyltan|wylwian	wellan|walzan|welzen|trīban	welzen|rollen	wälzen|rollen	wentelen|rollen	kačen|kajklen	velta	rulla	rulle	volvere	rodar|arrollar|enrollar	rouler	rotolare	rolar	ku'lindō|kulin'deō|ku'liō	ki'lao|'trexo	rholio|treiglo		rolladh	valiti	katit ́|katat	vṛt-|pari-vṛt-|ā-vṛt-|luṭh-
10-160	drop	verb							droppen	gefyllan	gi-triufan	vallen lān	fallen|fallenlassen	laten vallen	lozn faln|oplozn		droppa|droppa ner	tabe	dēmittere	dejar caer	laisser tomber	lasciar cadere	deixar cair	a'pʰiēmi|ka'tʰiēmi	a'fino	gollwng|cwympo		titim	kaplja	ronjat	pat-|sraṃs-|bhraṃš-
10-170	twist	verb	*derbh-|*(s)neh₁(i)-|*sneh₁u-|*terk(w)-|*weis-|*wendh-	*slenk-					twisten	windan|spinnan|θrǣstan|wrencan	zwirnēn|zwirnōn|drāen|wintan	dræjen|twern	drehen|zwirnen|flechten|drillen	draaien|verdraaien	korčen		vrida|vrida till|vricka|för-vrida	dreje	torquēre	torcer	tordre	torcere	torcer	su'strepʰō|'strepʰō|stre'bloō	strivo	troelli|cyfrodeddu|plethu		casadh|cor a chuir i		krutit ́|sučit	vṛj-
10-210	rise	verb	*swelno-						risen	rīsan|up stīgan	ana-stantan|ir-stantan|ūfstantan|heven|ir-stān|ūf-stān	ūfstān	aufstehen|sich erheben|steigen	opstaan|opstijgen	hejbn zix	rīsa|stiga upp	ställasig|resa sig	stå op	surgere	ascender|subir	monter|se lever	salire	subir	a'nistamai	ane'veno|si'konome	codi|cyfodi|cynnu	ērigim	éirigh	vŭstaniti	vstat ́|podnjat ́ sja	utthā-|ūrdhvaṃ gam-|ruh-|ā-ruh-
10-220	raise|lift	verb	*kel-|*telh₂-						heven|liften|reisen|reren	hēan|hebban|rǣran|ūpātēon|ūpgān	heven|ūfheven|ir-rihten|ūf-rihten|hōhen|hohen|ir-geilen|burren|ir-burren|hēren|rechen	heben	heben|aufheben	opheffen|optillen	hejbn	hefja|lypta|reisa	lyfta|höja	løfte|hæve	tollere|levāre	levantar	lever|élever	alzare	levantar|içar	airō|a'eirō	si'kono|i'psono|ana'trefo	codi	conucbaim	tóg	vŭzęti|vŭzdvignąti|vŭznesti	podnjat	tul-|utthā-
10-230	fall	verb	*kˆad-|*ped-|*pteh₁-		*phₓo ̄7l-				fallen|droppen	feallan|drēosan|gecringan|hrēosan	fallan|ana-fallan|bi-fallan|sturzen|nidar-stīgan|blesten|rīsan|touwen	vallen	fallen	vallen	faln	falla	falla	falde	cadere	caer	tomber	cadere	cair	piptō	pefto	cwympo|syrthio	do-tuit	titim	pasti|padati	past ́|padat ́|upast	pad-|pat-
10-240	drip	verb			 *leg-|*stag-				droppen	dropian	triofan|gi-triufan	tropfen	tropfen	druppelen	kapen	dropi	droppa	dryppe	stillāre	gotear|escurrir	s'égoutter	sgocciolare	gotejar|escorrer	stazō	stazo	diferu|dafnu|dafnio	banna|brōen	braon|sileán	kaplja	kapat	syand-
10-250	throw	verb	*gˆhi-|*gw elh₁-|*h₁ es-|*seh₁(i)-|*(s)keud-|*smeit-|*swep-		*yeh₁-				throuen	weorpan|torfian	werfan|tuon|legen	werfen	werfen	werpen	varfn	verpa|kasta	kasta	kaste	iacere	echar|tirar	jeter	buttare	atirar|arremessar|lançar	hrīptō|'ballō|'hiēmi	pe'tao|'rixno	taflu|taflyd|lluchio	focerdaim|srēdim|dolēicim	caith|teilg	mesti|vrěšti	brosit ́|kinut	kṣip-|as-
10-252	catch ball	verb	*kagh-						cacchen	fōn|gelæccan	fāhan|bi-fāhan|ir-faran|screnken	vāhen	fangen	vangen	xapn		fånga|ta fast	gribe	capere|praehendere	coger	attraper	acchiappare	apanhar|agarrar	har'pazō	piano|silam'vano	dal		ceap|breith|greim|gabháil		xvatat ́|xvatit ́|nojmat	
10-260	shake	verb	*kseubh-|*trem-|*wegh- (*wegˆh-?)	*kret-|*kreut|*(s)ku(n)t-	*kʷat-	*tweis-			shaken|resen	sceacan|bifian|cwacian|floterian|hrisian|wagian	scutilōn|scutten|weggen|ruoren|stōzōn|int-rihten|worfozen|irren	schüteln	schütteln	schudden	šoklen|trejslen	hrista|skaka	skaka	ryste	quatere|quassāre	sacudir	secouer|agiter	scuotere	agitar	seiō|ti'nassō|'pallō|sa'leuō	ti'nazo|tra'dazo|anaki'no	siglo|ysgwyd	crothim	croith	tręsti	trjasti	dhū-
10-320	flow	verb	*dhen-|*g w el(s)-|*h₁ ers-|*hₐel-|*leh₂-|*sreu-|*tek-		*del-|*ser-	*dhg w her-			flouen|rennen	flōwan|iernan|rinnan|tōglīdan	fliozan|faran|springan|loufan|rinnan|diezen	vliezen|rinnen	fließen|rinnen	vloeien	gisn zix|flisn	renna|fljōta	flyta|rinna	flyde|rinde	fluere	fluir|correr	couler	scorrere	fluir	hreō	ki'lao|'reo	llifo|rhedeg	rethim	rith|sní|sileadh	tešti|pluti	teč	sru-|sṛ-|kṣar-
10-330	sink	verb							sinken|senchen	sincan|gedūfan|gesīgan|sencan|dȳfan	sīgan|sinkan|senken|fallan|sturzen	sinken|senken	sinken|senken	zinken|laten zinken	zinken|'untergejn	søkkva	sjunka|sänka	synke|sænke	mergere	hundir	couler|sombrer	affondare	afundar	dūō|kata'dūō|bu'tʰizomai	vi'θizome|vu'liazo	suddo|soddi	bāidim	téigh faoi|báigh|cuir go tóin	pogręznąti|pogrąžati|topiti|tonąti	topit ́|tonut	majj-
10-340	float	verb	*pleu-						fleten|floten|flotien	flēotan|swimman	swebên|fliuzan	sweben|vliezen	treiben|schwimmen	drijven	švimen	fljōta	flyta	flyde	fluitāre	flotar	flotter	galleggiare	flutuar	pleō|epi'pleō	epi'pleo	nofio|arnofio	snāim	bheith ar snámh|snámh	pluti|plavati	plávat	plu-
10-350	swim	verb	*pleu-|*snehₐ-	*swem-					swimmen	swimman|rōwan	swimman|swebēn	swimmen	schwimmen	zwemmen	švimen	svimma|synda	simma	svømme	nāre|natāre	nadar	nager	nuotare	nadar	nēkʰō|'neō	koli'bao	nofio	snāim	snámh	pluti|plavati	plyt ́|plavat	plu-
10-351	dive	verb	*gʷa ̄dh-|*mesg-						diven	dūfan	tūhhan|dunkōn	tūchen	tauchen	duiken	untertunken zix|'untertukn zix		dyka	dykke	dēmergere	zambullirse	plonger	tuffarsi	mergulhar	kolum'baō	vu'tao|'kano vu'tia	plymio		tum		nyrjat	majj-|ni-majj-
10-352	splash	verb							plash-e			blesten	spritzen|planschen|platschen	spatten	špricn|plʸušken		stänka|slaska|skvätta|plaska|plumsa|skvalpa	sprøjte	aspergere	salpicar	éclabousser	schizzare	chapinhar	hrainō|hran'tizō	pitsi'lizo|pe'tao ne'ra	ysgeintio|tasgu|sblasio		steall|scaird aníos		pleskat	jalam itastato vi-kṣip-
10-360	sail	verb							seilen	siglan|līθan|rōwan	ferren	schiffen|sigelen|vern	segeln	zeilen|varen	forn mit a šif|zeglen	sigla	segla	sejle	nāvigāre	navegar	naviguer	navigare|salpare	navegar	pleō	pleo	hwylio|morio|mordwyo	immrāim	seol	jachati|pluti|plavati	plyt ́|plavat	plu-
10-370	fly	verb	*dih₁-|*pet-			*pethₐ-			flien	flēogan	fliogan|faran|sciozan	vliegen	fliegen	vliegen	flijen	fljūga	flyga	flyve	volāre	volar	voler	volare	voar	petomai	pe'tao	ehedeg|hedfan|fflio	foluur|etelaigim	eitil	poletěti	letet ́|letat	pat-
10-380	blow	verb	*bhel-|*bhes-|*h₂weh₁-|*peis-|*per-|*p(h)eu-|*swei-|*wet-						blouen	blāwan|wāwan	blāsan|wāen|singan|blāen	blāsen|wæjen	blasen|wehen	blazen|waaien	blozn	blāsa	blåsa	blæse	flāre	soplar	souffler	soffiare	soprar	pneō|pʰū'saō|'aēmi	fi'sao	chwythu	sētim	séid	duchati|vějati	dut ́|vejat	vā-|dham-
10-410	creep|crawl	verb	*serp-|*(t)sel-	*re ̄p-					crepen|craulen	crēopan|snīcan|smūgan	kriohhan|kriuhhan|slīhhan|asōn	kriechen|slīchen	kriechen|schleichen	kruipen	krixn	skrīða|krjūpa	krypa|kräla	krybe|kravle	serpere|rēpere	gatear	ramper	strisciare	rastejar|arrastar-se	herpō	sernome	ymlusgo|cropian		snámh|téaltaigh	plŭziti|smykati sę	polzti|polzat	sṛp-
10-412	kneel	verb							knelen	cnēowian	kniuwen	kniewen	knieen	knielen	knijen		knä-böja|falla på knä	knæle	genu flectere	arrodillarse	s'agenouiller	inginocchiarsi	ajoelhar	gonupe'teō	ɣona'tizo	penlinio				stojat ́ na kolenjax	
10-413	crouch	verb							crouchen			hūchen	hocken	hurken	ajnbejgn zix		huka sig ner	sidde på hug	conquiniscere	agacharse|ponerse en cuclillas	s'accroupir	accovacciarsi	agachar-se	hupo'ptēssō|o'klazō	kaθome okla'ðon	cyrcydu|cwrcwd|cwmanu|swatio		crom|cúb|téigh ar do chromada		presmykat ́ sja	
10-420	slide|slip	verb	*(s)leidh-	*sleubh-					sliden|slippen	slīdan|glīdan|slūpan	glītan|slupfen	glīten|slüpfen|slīten	gleiten|schlüpfen	glijden|slippen	gličn zix	skreppa|skriðna	glida|slippa|halka	glide	lābī	resbalar	glisser	scivolare	escorregar|resvalar	oli'stʰanō	ɣli'strao	llithro		sleamhnaigh|sciorr		skol ́zit	sṛp-|vi-sṛp-
10-430	jump|leap	verb	*h₁leig-|*lek-|*preu-|*preug-|*skand-|*skek-		*kˆehₐk-|*sel-				lepen|springen	hlēapan	springan	springen	springen	springen	špringen	støkkva|hlaupa	hoppa	hoppe|springe	salīre	saltar|brincar	sauter	saltare	saltar	hallomai|pē'daō	pi'ðao	neidio|llamu	lingim	léim|ling	skočiti	prygat ́|prygnut	skand-|pru-
10-431	kick	verb	*sperh₁-						kiken	spurnan	tretan|trettōn|stōzan	treten	mit dem Fuß stoßen	schoppen	briken|drigen|kopen		sparka	sparke	calcitrāre	patear	donner un coup de pied	dare un calcio	dar um pontapé|chutar	la'ktizō	klo'tsao	cicio		cic|speach		udarit ́ nogoj	pādena taḍ-
10-440	dance	verb							dauncen	hlēapan|tumbian	salzōn	tanzen	tanzen	dansen	tancn	hoppa|dansa	dansa	danse	saltāre	bailar	danser	ballare	dançar	or'kʰeomai|kʰo'reuō	xo'revo	dawnsio		rinnce|damhsa	plęsati	tancovat ́|pljasat	nṛt-
10-450	walk	verb	*gˆhengh-						gon|walken	fēθan|stæppan|treppan	gangan|gān|faran|scrītan|loufan|sinnan|tuon|gi-wītan|pfadōn	gān|wandeln	gehen	lopen	gejn	ganga	gå	gå	ambulāre|gradī	caminar|andar	marcher	camminare	andar|caminhar	ba'dizō|'bainō	perpa'tao	cerdded|rhodio	cingim|tiagu	siúl	iti|choditi	idti|xodit	kram-|gam-
10-451	limp	verb	*(s)keng-						halten	healtian	hinkan	hinken	hinken	kreupel lopen	hinken		halta|linka	hinke|halte	claudicāre	lisiar	boiter	zoppicare	coxear	skazō|kʰō'leuō|kʰō'lainō	ku'tseno	hercio|hercian|honcian		bacadaíl|bacadradh|siúl go bacach		xpamat	lan̄g-
10-460	run	verb	*bhegw-|*drehₐ-|*drem-|*dreu-|*dhen-|*kˆers-|*reth₂-|*tek-,	*tregh-	*dhregh-	*dheu-			rennen	iernan|rinnan|θrǣgan	gān|faran|loufan|rinnan	loufen|springen|rennen	laufen|rennen	rennen	lojfn	renna|hlaupa	springa|ränna|löpa	løbe	currere	correr	courir	correre	correr	trekʰō|'tʰeō	trexo	rhedeg	rethim	rith	tešti	bežat ́|begat	dhāv-|dru-|drā-
10-470	go	verb	*deuh₄-|*ghredh-|*h₁ ei-|*hₐet-|*h₁leudh-|*leit(hₓ)-|*seh₁(i)-|*sed-|*sent-|*spleigˆh-|*steigh-|*wei(hₓ)-|*yehₐ-						gon|gongen|faren	gangan|gān|faran|wadan	gān|gangan|faran|loufan|sinnan|tuon|gi-wītan|pfadōn	gān|varn|līden	gehen|fahren	gaan	gejn|forn	ganga|fara|līða	gå|fara|resa	gå|fare	īre|cēdere	ir	aller	andare	ir	eimi|'bainō	pi'ɣeno|'pao	mynd|â|aeth|êl	tiagu|lod|-rega|dul	téigh	iti|choditi	idti|xodit	i-|yā-|gam-|gā-
10-471	go up	verb							mounten	ūpgān|ūp stīgan	ūf-gān|gangan|ūf-gangan|stīgan|ūfstīgan|ir-stīgan	ūfgān	hinaufgehen|aufsteigen	stijgen	arufgejn|arufforn		stå up|gå up	gå op	ascendere	subir	monter	salire	subir	ana'bainō|'aneimi|a'nerkʰomai	ane'veno	mynd i fyny|esgyn		téigh suas		idti|xodit ́ na goru|podnjat ́ sja	ud-i-|ūrdhvaṃ gam-
10-472	climb	verb							climben	climban|stīgan	klimban|stīgan|gangan	stīgen	erklimmen|besteigen|klettern|steigen	klimmen	krixn		klättra|kliva|klänga	klatre	scandere	trepar	grimper	arrampicarsi	trepar	anarri'kʰaomai	skarfa'lono	dringo		árdaigh		lezt ́|lazit	ā-ruh-|adhy-ā-ruh-
10-473	go down	verb							descenden|senden	ādūne stīgan|nīθer gān	nidar-gān|nidar-gangan|nidar-queman|nidar-stīgan|ir-stīgan|aba-stīgan|ir-beizen|nidar-faran|hara-faran	undergān	hinabgehen|hinuntergehen|herabgehen	dalen	aropgejn|aropforn		gå ner	gå ned	dēscendere	bajar|descender	descendre	scendere	descer|baixar	kata'bainō|'kateimi|ka'terkʰomai	kate'veno	mynd i lawr|disgyn		téigh síos		sojti|sxodit	ava-ruh-|adho gam-
10-474	go out	verb							gon	ūt gān|faran ūt|forθcuman	ūz-faran|ūz-gān|ūzgangan|ūz-ir-gangan	ūzgān	ausgehen	uitgaan	arojsgejn|arojsforn		gå ut	gå ud	exīre	salir	sortir	uscire	sair	ekseimi|e'kserkʰomai|ek'bainō	vɣeno	mynd allan		téigh amach		vyjti|vyxodit	niṣ-kram-|nir-gam-
10-480	come	verb	*gʷehₐ-|*gʷem-						comen	cuman	queman|az-queman|bi-queman|gān|zuo-gān|gangan|zuo-gangan|sinnan|herasinnan|zuo-wart sīn|werdan|faran|sīn|wesan	komen	kommen	komen	kumen	koma	komma	komme	venīre	venir	venir	venire	vir	erkʰomai	erxome	dyfod|daw|daeth|del	doiccim|ticim	tig|tag	priti|gręsti	pridti|prixodit	ā-gam-|ā-i-
10-481	come back	verb							comen ayen	āgen|eft cuman|āwendan|hweorfan	kēren|widarkēren|widare-queman|widarsinnan|ir-wintan|widar-gangan|in-gaganen|ir-wegōn|werban|widar-werban|werben	widerkomen	zurückkommen	terugkomen	cu'rikkumen|umkern zix		komma till-baka	komme tilbage	revenīre	volver|regresar	revenir	tornare	voltar|regressar	epa'nerkʰomai|e'paneimi|no'steō	epi'strefo|ɣi'rizo 'piso	dod yn ôl|dychwelyd		tag ar ais|fill|pill		vernut ́sja	prati-ā-gam-
10-490	go away|depart	verb	*deuh₄-|*gˆheh₁-|*leh₁d-|*leikʷ-						gon awei|departen	wītan|faran|fram gān|lēoran	ab-faran|ir-faran|ūz-faran|widar-faran|dana-gangan|rūmen|dana-sceidan|ir-wīzan	abegān	weggehen|fortgehen	weggaan|vertrekken	avekgejn|avekforn	ganga af|ganga brott	gå bort|resa bort	gå bort	ab-īre|discēdere	irse|marcharse|partir	s'en aller|partir	andarsene|partire	partir|ir-se embora	a'perkʰomai|anakʰō'reō|apokʰō'reō	fevɣo|anaxo'ro	ymadael|mynd i ffwrdd	immthigim	imigh	otiti|iziti	ujti|uxodit	apa-gam-
10-491	disappear	verb							disaperen	ācwincan	swīnan|swintan|zi-gān|gi-brestan|int-fallan	verswinden	verschwinden	verdwijnen	farš'vundn vern|nelem vern		för-svinna	forsvinde	ēvānescere	desaparecer	disparaître	sparire	desaparecer	apʰa'nizomai|eksapʰa'nizomai	eksafa'nizome	diflannu|mynd o'r golwg		imigh|téigh as radharc		isčeznut	apa-gam-|naš-
10-510	flee	verb			*bheug-				flen	flēon|flēogan	fliohan|ir-fliohan	vliehen	fliehen	vluchten|vlieden	ant'lojfn	flȳja	fly	flygte|fly	fugere	huir	s'enfuir	fuggire	escapar|fugir	pheugō	apo'ðro|'trepome se fi'ɣi	ffoi	techim	teith	běžati	bežat	palāy-|dru-
10-520	follow	verb	*sekʷ-|*wreg-						folwen	folgian|sēcan	folgēn|nāh-gangan|heften|klīban|queman	volgen	folgen	volgen	noxgejn|noxforn	fylgja	följa	følge	sequī	seguir	suivre	seguire	seguir	hepomai|akolū'tʰeō	akolu'θo	dilyn|canlyn	sechur	lean	vŭ slědŭ iti|po-slědovati	sledit ́|sledovat	anu-gam-|sac-
10-530	pursue	verb							purseuen|chacen	ēhtan|folgian	folgēn	æchten|vervolgen|jagen	verfolgen|nachjagen	vervolgen|najagen	noxgejn|noxlojfn	elta	förfölja	forfølge	sequī	perseguir	poursuivre	perseguire	perseguir	di'ōkō	parakolu'θo	erlid|canlyn|dilyn	ingrennim|dosennim	dul sa tóir ar|dul ar thóir	izgŭnati|goniti	presledovat ́|gnat	anu-dhāv-|anu-sṛ-
10-550	reach|arrive	verb	*tem-						ariven|rechen	rǣcan|tōcuman	queman|ir-reihhen|zuo-gi-reihhen|gi-langōn	anekomen|gelangen	erreichen|ankommen|gelangen	bereiken|aankomen	dergejn|der'forn|'onkumen	koma at|nā	komma till|an-lända till|komma|an-lända|hinna|nå	ankomme|nå	advenīre|pervenīre	llegar|alcanzar	atteindre|arriver	raggiungere|arrivare	chegar	hi'kneomai|apʰi'kneomai|'pʰtʰanō	ftano	dod i|cyrraedd	roiccim|rosaigim	sroich	priti|prispěti	pridti|pribyt	gam-|ā-gam-|ā-sad-|āp-|pra-āp-
10-560	approach	verb							aprochen	nēalǣcan|genēahhian|gegrētan|gelīhtan	nāhen|nahen|nahēn|nālīhhōn|queman|zuo-queman|ana-gān|zuo-gān|zū-tretan	nāhen	nahen|sich nähern	naderen	cugejn|'cukumen	ganga nœr|nākvœma	närma sig	nærme sig	adpropinquāre|accēdere	acercarse|aproximarse	approcher	avvicinarsi	aproximar	plēsi'azō|pe'lazō|eŋ'gizō	plisi'azo	dynesu|nesu|agosáu|nesáu	ascnaim|tascnaim	druid le|tarraing ar	približiti sę	približat ́sja|podojti|podxodit ́	adhi-gam-|abhi-gam-|ā-gam-|abhi-ā-gam-|ā-yā-
10-570	enter	verb	*ye ́bhe/o-						entren	incuman|ingān|infaran|innian	queman|in-gān|in-gangan|in-faran|tuon	īngān	hineingehen|eintreten	binnen gaan|-komen|-treden	arajngejn|arajnforn	gagga inn	in-träda|gå in	indtræde	intrāre|introīre|ingredī	entrar	entrer	entrare	entrar	ei'serkʰomai	beno	mynd|dod i mewn	inodtiagu	téigh isteach	vŭniti	voit ́i vstupit	viš-|pra-viš-
10-610	carry	verb	*bher-|*wegˆh-						beren|carien	beran|ferian|wegan	beran|tragan|ana-tragan|fir-tragan|leiten|fuoren|fuorōn	tragen	tragen	dragen	trogn	bera	bära|föra|köra	bære	ferre tulī lātus|portāre|gerre|vehere	llevar|cargar	porter	portare	levar	pʰerō|'agō	meta'fero	cludo|cario|dwyn|porthi	biru|immchuirim	iompair|giúlán	nesti|nositi	nesti|nosit	bhṛ-|vah-|ud-vah-
10-612	carry-in-hand	verb	*bher-|*wegˆh-						carien		beran|tragan|ana-tragan|fir-tragan|leiten	in der hant tragen	tragen	in de hand dragen	trogn		bära	bære i hånden	manū portāre	llevar en la mano	porter	portare	levar na mão	ba'stazō|'pʰerō	meta'fero	cario|dal				nesti v ruke	bhṛ-|vah-
10-613	carry-on-shoulder	verb	*bher-|*wegˆh-						carien			auf dem rücken tragen	schultern|tragen	over de schouder dragen	trogn		bära	bære på skulderen	umerō portāre	llevar a la espalda|en el hombro	porter	portare	levar no ombro	nōtopʰo'reō	meta'fero|meta'fero	cario|dal ar ei ysgwydd				nesti na pleče	skandhena vah-
10-614	carry-on-head	verb	*bher-|*wegˆh-						carien			ūf dem houbet tragen	tragen	op het hoofd dragen	trogn		bära	bære på hovedet	capite portāre	llevar sobre la cabeza	porter	portare	levar na cabeça		meta'fero	cario|dal ar ei ben				nesti na golove	širasā vah-
10-615	carry-underarm	verb	*bher-|*wegˆh-						carien			unter dem arm tragen	tragen|klemmen	onder de arm dragen	trogn		bära	bære under armen	sub ālā portāre	llevar bajo el brazo	porter	portare	levar debaixo do braço		meta'fero	cario|dal dan ei fraich				nesti pod rukoj	
10-620	bring	verb	*terh₂-|*per-						bringen|fecchen	brengan|fetian|gefeccan	bringan|bi-bringan|durah-bringan|fram-bringan	bringen|holn	bringen|holen	brengen|halen	brengen	fœra|koma	bringa|ta med sig|hämta	bringe	ferre|adferre	traer	apporter|amener	portare	trazer	pʰerō	pao|'ferno	dod â|dwyn|cyrchu	biru|dobiur|toucc-	beir|do-bheir	prinesti	prinesti	ā-nī-|hṛ-|ā-hṛ-|bhṛ-
10-630	send	verb							senden	sendan		schicken|senden	schicken|senden	sturen	šikn		sända|skicka	sende	mittere	enviar|mandar	envoyer	mandare|spedire	enviar|mandar	pempō	stelno	anfon		cuir	sŭlati	poslat	pra-iṣ-
10-640	lead	verb	*neihₓ-						leden	lǣdan|tēon		leiten|vüeren	führen|leiten	voeren|leiden	firn	leiða	leda|föra	lede|føre	dūcere	guiar|conducir	mener|conduire	condurre	conduzir|guiar	agō|hē'geomai	oði'ɣo	arwain|tywys	fedim	giollaigh|treoraigh|stiúir	vesti	vesti|vodit	nī-
10-650	drive	verb	*h aegˆ-|*kel-	*dhreibh-					driven	drīfan|wrecan		trīben	treiben	rijden	trajbn|firn|šo'firn	reka|keyra	driva|köra	drive	agere|pellere	conducir	conduire	guidare	dirigir	e'launō|hodē'geō	oði'ɣo	gyrru	ad-aig|imm-aig	tiomáin	gŭnati|goniti	gnat ́|gonit	aj-|nud-
10-660	ride	verb	*wegˆh-	*reidh-					riden	rīdan		rīten	reiten|fahren	rijden	rajtn|forn	rīða|aka	rida|åka	ride	vehī|equitāre	montar	chevaucher	cavalcare	montar	o'kʰeomai|e'launō|hip'peuō	epi'veno|kavali'kevo	marchogaeth|reidio	rīadaim	marcaíocht	jachati|voziti sę	jexat ́|jezdit	vah-
10-670	push|shove	verb	*reudh-|*(s)peud-|*(s)teud-|*wedh-	*skeubh-|*telk-			*neud-		shouven|thristen|pushen|putten	scūfan|drīfan|θyddan		schieben	stoßen|schieben	duwen	štupn|štojsn	skȳfa	knuffa|knuffa på|skjuta|skjuta på|stöta|stöta till	skubbe|støde	trūdere|impellere|pulsāre	empujar	pousser	spingere	empurrar	ō'tʰeō	sproxno	gwthio|hyrddiaf|hyrddu		brúigh|sáigh		tolkat ́|pixat	tud-
10-710	road	noun	*h₁e ́itr̥-		*wegˆhyehₐ-				wei|strete|gate	weg|stræt		wec|strāze	Weg|Straße	weg	veg	vegr|braut|gata	väg	vej	via	carretera	route	strada	estrada|caminho	ho'dos|'keleutʰos	ðromos|o'ðos	ffordd	slige|sēt|rōt|conar|bōthar	bóthar|bealach|ród	pątĭ|cěsta	doroga|put	path-|mārga-|adhvan-
10-720	path	noun	*po ́nto ̄h₂ s|*stı ́ghs						path|sti-e	stīg|pæθ		pfat|stīc	Pfad|Steig	pad	šteg|steške	stīgr	stig	sti	sēmita|callis	camino|senda	sentier|chemin	sentiero	caminho|vereda	patos|atra'pos|'tribos	mono'pati|'ðromos	llwybr	cassān|conar	cosán	stĭza|stĭdza	tropinka|tropa|dorožka	path-|mārga-
10-740	bridge	noun							briǧǧe	brycg		brucke|stec	Brücke	brug	brik	brū	bro|brygga	bro	pōns	puente	pont	ponte	ponte	gepʰūrā	ɣefira	pont	drochet	droichead	mostŭ	most	setu-|piṇḍala-
10-750	carriage|wagon|cart	noun	*wegˆhnos|*kˆr̥sos						carre|cart|wain	wægn|cræt		wagen|karre	Wagen|Karren	wagen|kar	karete|bojd|vogn|fur	reið|vagn|karir	vagn|kärra	vogn	vehiculum|raeda	carro|carretón	wagon|charrette	carrozza|carro	carruagem|carroça	hamaksa|a'pēnē|'okʰos	va'ɣoni|karo	cerbyd|wagen|men|ben|cert	fēn|carpat|carr	carráiste|carbad|cairt|carr	kola|kolesa|vozŭ	povozka|telega	yāna-|vāhana-|ratha-|šakaṭa-|anas-
